Order_ID,Order_Date,Region,Product_Category,Quantity,Unit_Price,Revenue,Cost,Profit
10658,2024-02-13,Qatar,Lighting,2,113,226,141.78876379042956,84.21123620957044
10659,2024-06-21,Qatar,Lighting,17,305,5185,3933.137265552595,1251.8627344474048
10660,2024-06-08,Oman,Switches,13,97,1261,866.5155470348096,394.48445296519037
10661,2024-06-21,Qatar,Switches,5,328,1640,1027.2680079587171,612.7319920412829
10662,2024-11-12,UAE,Switches,10,247,2470,1650.1023739712944,819.8976260287056
10663,2024-10-29,Qatar,Electrical,12,207,2484,1745.8721878813967,738.1278121186033
10664,2024-05-28,Qatar,CCTV,17,360,6120,4714.91126102629,1405.08873897371
10665,2024-03-20,Oman,Lighting,6,56,336,244.72514668393174,91.27485331606826
10666,2024-07-31,Oman,Electrical,3,297,891,565.9690451524561,325.03095484754385
10667,2024-07-21,Qatar,Lighting,15,417,6255,3951.5370931602793,2303.4629068397207
10668,2024-09-08,Oman,Electrical,7,281,1967,1342.4122804301492,624.5877195698508
10669,2024-08-16,Saudi,Switches,6,155,930,571.9858696725267,358.01413032747325
10670,2024-06-12,Oman,Lighting,4,147,588,441.6558781653835,146.3441218346165
10671,2024-08-14,Oman,Switches,19,317,6023,4097.391271937924,1925.608728062076
10672,2024-05-26,Oman,Lighting,5,109,545,364.3895912331716,180.6104087668284
10673,2024-01-20,Oman,Cables,3,357,1071,751.6510047982455,319.3489952017545
10674,2024-02-16,UAE,Electrical,9,460,4140,3071.016233515638,1068.9837664843621
10675,2024-08-20,UAE,Cables,6,189,1134,809.5278870110242,324.4721129889758
10676,2024-10-31,UAE,Electrical,13,446,5798,4409.266265684817,1388.733734315183
10677,2024-01-14,Qatar,CCTV,4,377,1508,1094.6157492632276,413.3842507367724
10678,2024-05-22,Qatar,Lighting,2,239,478,362.12995756423004,115.87004243576996
10679,2024-01-01,Saudi,CCTV,4,174,696,514.5920924802027,181.40790751979728
10680,2024-02-23,UAE,CCTV,8,462,3696,2360.3564035229538,1335.6435964770462
10681,2024-09-15,Qatar,Electrical,13,212,2756,1682.4577729424122,1073.5422270575878
10682,2024-05-23,Oman,Cables,10,109,1090,850.9405025097371,239.05949749026286
10683,2024-01-12,Oman,Switches,18,462,8316,6562.415334263483,1753.5846657365173
10684,2024-11-25,UAE,Electrical,9,80,720,536.678250714932,183.321749285068
10685,2024-08-11,Saudi,Switches,1,382,382,284.5293248539705,97.47067514602952
10686,2024-09-28,Saudi,CCTV,13,125,1625,1062.7978011605855,562.2021988394145
10687,2024-12-23,Oman,Switches,18,292,5256,3723.8147243765825,1532.1852756234175
10688,2024-06-04,Saudi,Cables,15,366,5490,4383.47915074766,1106.5208492523398
10689,2024-01-08,UAE,Electrical,2,307,614,473.53443384299845,140.46556615700155
10690,2024-05-01,Oman,Cables,11,466,5126,3387.6650902363067,1738.3349097636933
10691,2024-12-13,Qatar,Cables,14,239,3346,2209.059893325028,1136.940106674972
10692,2024-06-12,Qatar,Electrical,15,426,6390,4452.01177808722,1937.9882219127803
10693,2024-03-30,Saudi,Cables,14,364,5096,3469.966960558206,1626.0330394417938
10694,2024-05-15,Oman,Lighting,16,345,5520,3721.752963093313,1798.2470369066868
10695,2024-07-04,Oman,Lighting,15,226,3390,2459.0869541705383,930.9130458294617
10696,2024-11-11,Qatar,Lighting,19,337,6403,3856.5172566127085,2546.4827433872915
10697,2024-06-26,Oman,Switches,9,343,3087,2323.4858912869454,763.5141087130546
10698,2024-01-28,Oman,Cables,5,397,1985,1484.8010396802867,500.19896031971325
10699,2024-08-07,Oman,Electrical,5,256,1280,980.5633742322436,299.43662576775637
10700,2024-12-22,Saudi,Electrical,11,264,2904,2231.1145510565975,672.8854489434025
10701,2024-02-10,Oman,Switches,4,393,1572,1121.2760640326915,450.72393596730853
10702,2024-08-15,UAE,Electrical,18,190,3420,2585.570571966331,834.429428033669
10703,2024-07-10,Saudi,Lighting,3,134,402,280.7885680886337,121.21143191136628
10704,2024-05-24,Oman,Cables,4,231,924,730.2427137701019,193.7572862298981
10705,2024-07-19,Oman,Electrical,14,381,5334,3403.8371915772354,1930.1628084227646
10706,2024-07-30,UAE,Electrical,7,177,1239,970.2899154159123,268.71008458408767
10707,2024-08-07,Saudi,CCTV,8,318,2544,1657.9402478130175,886.0597521869825
10708,2024-08-27,Qatar,CCTV,16,88,1408,873.7269020302175,534.2730979697825
10709,2024-02-15,Qatar,CCTV,15,72,1080,742.846560639905,337.15343936009504
10710,2024-02-04,Saudi,Cables,7,291,2037,1472.7172845603027,564.2827154396973
10711,2024-09-09,Oman,Lighting,17,415,7055,4558.926711085132,2496.0732889148676
10712,2024-03-22,Oman,Lighting,12,156,1872,1331.2901126844251,540.7098873155749
10713,2024-09-12,Qatar,Lighting,18,397,7146,5442.241185730794,1703.7588142692057
10714,2024-07-15,Qatar,Cables,14,191,2674,1741.889039711831,932.110960288169
10715,2024-10-29,Qatar,Cables,15,194,2910,2083.7475471220664,826.2524528779336
10716,2024-01-10,UAE,CCTV,15,329,4935,3295.9015324425704,1639.0984675574296
10717,2024-11-07,Qatar,Electrical,5,294,1470,1037.751929453961,432.2480705460389
10718,2024-10-12,UAE,Switches,16,491,7856,5761.463163556192,2094.536836443808
10719,2024-08-29,Saudi,Switches,5,240,1200,804.1014172358622,395.8985827641378
10720,2024-09-07,Oman,Electrical,2,339,678,541.6518788605093,136.34812113949067
10721,2024-12-30,Qatar,CCTV,9,228,2052,1462.5733414355245,589.4266585644755
10722,2024-01-05,Oman,Electrical,9,161,1449,1108.3289598251336,340.67104017486645
10723,2024-04-28,Oman,Electrical,4,263,1052,783.7684509004305,268.2315490995695
10724,2024-10-15,Qatar,Switches,15,187,2805,2161.423780987354,643.5762190126461
10725,2024-03-05,Qatar,CCTV,11,423,4653,2953.5391682935915,1699.4608317064085
10726,2024-05-25,Saudi,Cables,1,249,249,160.483174744438,88.516825255562
10727,2024-08-11,UAE,Switches,18,454,8172,5699.824829143891,2472.1751708561087
10728,2024-08-26,UAE,Cables,1,470,470,362.1188955896316,107.88110441036838
10729,2024-06-25,Oman,CCTV,8,56,448,286.50554969262095,161.49445030737905
10730,2024-09-23,Qatar,Electrical,16,395,6320,5019.427211783626,1300.5727882163737
10731,2024-12-06,Saudi,Lighting,18,62,1116,698.0808352159395,417.9191647840605
10732,2024-10-08,Saudi,Lighting,9,129,1161,737.253098870914,423.74690112908604
10733,2024-03-03,Saudi,CCTV,12,335,4020,2546.4559618263243,1473.5440381736757
10734,2024-08-04,Saudi,Lighting,19,208,3952,2834.379105278563,1117.6208947214368
10735,2024-12-07,Saudi,Cables,18,438,7884,6177.178777461576,1706.821222538424
10736,2024-11-10,UAE,Lighting,5,465,2325,1513.6267950323938,811.3732049676062
10737,2024-10-09,UAE,CCTV,2,321,642,456.20993198407933,185.79006801592067
10738,2024-06-25,UAE,CCTV,7,250,1750,1111.5203785166113,638.4796214833887
10739,2024-04-07,Qatar,Cables,10,199,1990,1445.1924846907038,544.8075153092962
10740,2024-04-14,Oman,Lighting,15,497,7455,4656.760287243652,2798.239712756348
10741,2024-04-08,Saudi,Lighting,7,477,3339,2331.49733054498,1007.5026694550202
10742,2024-11-06,Qatar,Electrical,5,345,1725,1261.0377257185194,463.96227428148063
10743,2024-01-06,Saudi,Switches,15,342,5130,3672.1852425911534,1457.8147574088466
10744,2024-07-15,UAE,CCTV,15,383,5745,3607.860554623153,2137.139445376847
10745,2024-12-16,Qatar,Electrical,10,321,3210,2029.6017045125207,1180.3982954874793
10746,2024-05-12,UAE,CCTV,14,92,1288,945.7503228429171,342.24967715708294
10747,2024-12-23,Saudi,Electrical,10,368,3680,2803.3572419220754,876.6427580779246
10748,2024-09-15,Saudi,Switches,17,64,1088,850.396989990439,237.603010009561
10749,2024-01-23,Oman,Electrical,14,297,4158,3171.399336161831,986.6006638381691
10750,2024-02-22,Saudi,CCTV,2,221,442,351.29487089362806,90.70512910637194
10751,2024-06-13,UAE,Lighting,16,267,4272,2912.0103414786918,1359.9896585213082
10752,2024-07-20,Saudi,CCTV,13,186,2418,1610.9517587417756,807.0482412582244
10753,2024-03-23,Oman,Cables,9,370,3330,2016.770578861848,1313.229421138152
10754,2024-05-24,Oman,Cables,7,276,1932,1333.0397587537993,598.9602412462007
10755,2024-03-25,UAE,Cables,16,93,1488,1086.6481739981782,401.3518260018218
10756,2024-03-18,Qatar,Cables,10,69,690,526.5263925025016,163.4736074974984
10757,2024-12-31,Saudi,Switches,9,168,1512,988.0785077509695,523.9214922490305
10758,2024-01-01,Oman,Lighting,7,283,1981,1392.084863697513,588.9151363024871
10759,2024-02-20,Saudi,Lighting,16,417,6672,4886.5855630209835,1785.4144369790165
10760,2024-06-21,Saudi,CCTV,9,428,3852,2736.1548479541457,1115.8451520458543
10761,2024-07-23,Qatar,Electrical,17,466,7922,5187.358424652375,2734.641575347625
10762,2024-09-16,Oman,CCTV,7,385,2695,2046.1962342410386,648.8037657589614
10763,2024-10-14,Saudi,CCTV,11,405,4455,2827.464662112493,1627.535337887507
10764,2024-02-03,Oman,CCTV,8,311,2488,1943.1179652920946,544.8820347079054
10765,2024-12-13,UAE,CCTV,7,132,924,730.4398792253292,193.56012077467085
10766,2024-04-04,UAE,Lighting,19,80,1520,1023.1342716708797,496.8657283291203
10767,2024-03-12,Saudi,Electrical,12,371,4452,3006.152266248692,1445.8477337513082
10768,2024-02-08,Oman,CCTV,7,323,2261,1692.7104286823553,568.2895713176447
10769,2024-06-02,Saudi,Lighting,8,283,2264,1565.007477424346,698.992522575654
10770,2024-09-06,Oman,CCTV,7,77,539,326.48417347999754,212.51582652000246
10771,2024-06-10,Oman,Cables,6,301,1806,1415.8594740362971,390.1405259637029
10772,2024-04-27,Qatar,CCTV,9,373,3357,2303.405779595813,1053.5942204041871
10773,2024-09-15,Qatar,CCTV,13,302,3926,2515.3843529442524,1410.6156470557476
10774,2024-11-01,Qatar,Switches,7,498,3486,2479.0089917993337,1006.9910082006663
10775,2024-09-24,Saudi,Cables,8,288,2304,1483.2719597220787,820.7280402779213
10776,2024-02-23,Qatar,Electrical,17,419,7123,4567.298940746418,2555.7010592535817
10777,2024-08-23,Qatar,CCTV,17,478,8126,5762.5225532752565,2363.4774467247435
10778,2024-08-09,UAE,Electrical,16,363,5808,3939.034726607287,1868.9652733927128
10779,2024-09-07,Oman,Cables,2,224,448,320.14019773148874,127.85980226851126
10780,2024-11-08,Oman,CCTV,8,243,1944,1553.9657298322104,390.0342701677896
10781,2024-04-21,Qatar,Switches,17,229,3893,3004.6315349930805,888.3684650069195
10782,2024-09-11,Oman,Lighting,13,469,6097,3667.5537726539687,2429.4462273460313
10783,2024-10-29,UAE,Switches,18,434,7812,4766.1882405812175,3045.8117594187825
10784,2024-07-25,UAE,Switches,10,344,3440,2483.7346548102964,956.2653451897036
10785,2024-08-16,Qatar,Lighting,2,264,528,382.9326421675707,145.0673578324293
10786,2024-12-06,UAE,Lighting,2,252,504,390.9216370828602,113.07836291713983
10787,2024-03-06,Oman,Lighting,14,299,4186,3038.2466665096727,1147.7533334903273
10788,2024-03-15,Saudi,CCTV,16,411,6576,4245.090161055904,2330.909838944096
10789,2024-04-12,Oman,Electrical,7,306,2142,1485.912351948244,656.0876480517561
10790,2024-07-10,Saudi,Electrical,12,124,1488,1133.5540552397458,354.4459447602542
10791,2024-09-08,Qatar,Lighting,14,393,5502,4316.676591044048,1185.323408955952
10792,2024-08-13,Saudi,Switches,4,251,1004,649.9725558885151,354.0274441114849
10793,2024-10-20,UAE,Cables,4,191,764,540.8516035100362,223.14839648996383
10794,2024-11-01,Oman,Lighting,18,255,4590,2899.89549105643,1690.1045089435702
10795,2024-04-07,Saudi,Switches,3,248,744,520.3535552004223,223.6464447995777
10796,2024-12-03,Oman,Switches,1,456,456,281.8184078123545,174.1815921876455
10797,2024-10-12,Qatar,CCTV,17,220,3740,2948.412596322955,791.5874036770451
10798,2024-11-30,Qatar,CCTV,7,455,3185,2317.4419639260263,867.5580360739737
10799,2024-12-12,UAE,Electrical,16,365,5840,4501.725154321575,1338.2748456784248
10800,2024-11-03,Qatar,Electrical,5,277,1385,1107.527763248388,277.47223675161194
10801,2024-09-05,Saudi,Cables,19,460,8740,5563.300158745001,3176.6998412549992
10802,2024-06-14,Qatar,Cables,7,489,3423,2529.0105818813754,893.9894181186246
10803,2024-11-30,UAE,Cables,14,435,6090,4734.349305491353,1355.6506945086467
10804,2024-01-30,Oman,Cables,2,472,944,675.137126007346,268.86287399265404
10805,2024-09-03,Oman,Switches,3,228,684,497.9104645605456,186.08953543945438
10806,2024-04-15,Qatar,Switches,17,415,7055,4808.223907308681,2246.776092691319
10807,2024-02-20,Saudi,Electrical,16,324,5184,3809.9920323972815,1374.0079676027185
10808,2024-03-21,UAE,CCTV,8,111,888,603.0546376500316,284.9453623499684
10809,2024-05-12,Saudi,CCTV,18,376,6768,4705.952342201801,2062.047657798199
10810,2024-10-11,UAE,Lighting,15,253,3795,2355.110012650724,1439.889987349276
10811,2024-05-17,Qatar,Switches,7,496,3472,2088.622153085257,1383.3778469147428
10812,2024-07-02,UAE,Cables,9,416,3744,2287.6971617552435,1456.3028382447565
10813,2024-11-25,UAE,Cables,6,182,1092,697.2467263807722,394.7532736192278
10814,2024-09-29,Qatar,Lighting,18,121,2178,1505.6966238156106,672.3033761843894
10815,2024-12-05,Saudi,CCTV,18,127,2286,1381.1984891932846,904.8015108067154
10816,2024-03-09,Qatar,Cables,14,238,3332,2103.1161763323807,1228.8838236676193
10817,2024-02-03,UAE,CCTV,14,405,5670,4288.158180804953,1381.8418191950468
10818,2024-09-18,Qatar,Lighting,14,120,1680,1264.087963576048,415.91203642395203
10819,2024-02-22,UAE,CCTV,4,312,1248,945.9166808022047,302.0833191977953
10820,2024-07-23,Qatar,CCTV,4,355,1420,1113.7176278678837,306.2823721321163
10821,2024-05-05,Oman,CCTV,15,95,1425,888.935235209338,536.064764790662
10822,2024-08-22,Oman,Cables,15,273,4095,2590.611558630636,1504.388441369364
10823,2024-02-12,Qatar,Electrical,18,377,6786,4524.298965736904,2261.7010342630956
10824,2024-08-27,Saudi,Switches,14,299,4186,3277.756211786818,908.2437882131821
10825,2024-04-20,UAE,CCTV,1,125,125,94.38694357514862,30.61305642485138
10826,2024-09-05,Oman,CCTV,10,123,1230,817.7338329937508,412.26616700624925
10827,2024-05-30,Saudi,CCTV,10,191,1910,1179.4768823930046,730.5231176069954
10828,2024-07-01,UAE,Electrical,10,122,1220,882.3967263803156,337.6032736196844
10829,2024-12-01,Oman,Lighting,2,151,302,196.7118776146614,105.2881223853386
10830,2024-04-04,Oman,Cables,8,143,1144,807.927707093605,336.072292906395
10831,2024-01-08,Qatar,Electrical,1,118,118,93.02655928658307,24.973440713416934
10832,2024-12-25,UAE,CCTV,1,114,114,81.45567319316683,32.54432680683317
10833,2024-07-02,Saudi,Electrical,4,242,968,759.6543468915634,208.34565310843664
10834,2024-10-07,Saudi,Electrical,7,490,3430,2327.6246071924843,1102.3753928075157
10835,2024-07-13,Saudi,Electrical,9,111,999,725.9435971902964,273.0564028097036
10836,2024-12-17,UAE,Lighting,16,69,1104,859.7709062474897,244.22909375251027
10837,2024-07-13,Saudi,Switches,5,290,1450,1040.5163203666502,409.48367963334977
10838,2024-06-03,Saudi,Cables,2,252,504,364.38178664433207,139.61821335566793
10839,2024-04-02,Saudi,Lighting,11,459,5049,3752.7278003056203,1296.2721996943797
10840,2024-06-08,Qatar,Lighting,18,349,6282,4877.480186131322,1404.5198138686783
10841,2024-03-01,Qatar,Switches,19,244,4636,2863.360552782519,1772.6394472174811
10842,2024-05-01,UAE,Lighting,13,111,1443,963.0176176960186,479.98238230398135
10843,2024-02-20,UAE,Electrical,11,156,1716,1166.0853979908632,549.9146020091368
10844,2024-10-03,Saudi,Electrical,19,174,3306,2585.1000307553245,720.8999692446755
10845,2024-01-05,Qatar,CCTV,17,350,5950,4707.64943017428,1242.3505698257204
10846,2024-04-01,Oman,Lighting,5,316,1580,986.0402268341794,593.9597731658206
10847,2024-06-18,Oman,CCTV,13,251,3263,2035.5296718301583,1227.4703281698417
10848,2024-11-12,Saudi,Cables,1,211,211,166.0511677174497,44.94883228255031
10849,2024-01-22,Saudi,Electrical,10,393,3930,2590.476714486718,1339.5232855132822
10850,2024-11-21,Qatar,Cables,8,351,2808,1820.6029777312651,987.3970222687349
10851,2024-01-01,Qatar,Switches,8,161,1288,781.9764502182558,506.02354978174424
10852,2024-05-12,Qatar,Electrical,19,386,7334,4804.644117121588,2529.3558828784116
10853,2024-08-20,UAE,Cables,6,81,486,359.01076872636605,126.98923127363395
10854,2024-01-12,UAE,Switches,12,147,1764,1208.7055582145174,555.2944417854826
10855,2024-12-11,Saudi,Cables,7,296,2072,1457.3910737244894,614.6089262755106
10856,2024-02-15,UAE,Switches,16,310,4960,3885.9572318419664,1074.0427681580336
10857,2024-02-03,Qatar,Switches,9,240,2160,1345.5459861140087,814.4540138859913
10858,2024-03-18,Qatar,Electrical,10,78,780,479.11355157784544,300.88644842215456
10859,2024-08-05,UAE,CCTV,10,97,970,747.2745653300354,222.72543466996456
10860,2024-10-27,Oman,Switches,10,299,2990,2257.3637668635624,732.6362331364376
10861,2024-03-13,Saudi,Switches,16,275,4400,2872.0860845116285,1527.9139154883715
10862,2024-10-08,Oman,Electrical,1,321,321,213.4158309132161,107.5841690867839
10863,2024-09-05,Saudi,CCTV,17,202,3434,2273.4988176107236,1160.5011823892764
10864,2024-02-16,Oman,Lighting,14,377,5278,3850.62696719193,1427.37303280807
10865,2024-04-30,UAE,Lighting,19,334,6346,3885.2896446704126,2460.7103553295874
10866,2024-08-01,Saudi,CCTV,17,229,3893,2716.848074286338,1176.151925713662
10867,2024-08-26,Saudi,Cables,14,351,4914,3079.9703540440055,1834.0296459559945
10868,2024-02-25,Saudi,Electrical,8,202,1616,1234.5394964273632,381.46050357263675
10869,2024-12-15,Qatar,CCTV,9,283,2547,1722.1097343954962,824.8902656045038
10870,2024-04-16,Qatar,Lighting,8,72,576,406.3763166588817,169.6236833411183
10871,2024-11-14,Oman,Switches,13,467,6071,3678.197440579202,2392.802559420798
10872,2024-02-17,UAE,Lighting,17,143,2431,1486.9281092436595,944.0718907563405
10873,2024-03-01,Qatar,Switches,19,419,7961,5851.422301493825,2109.577698506175
10874,2024-12-02,Saudi,Electrical,7,294,2058,1550.4027563801724,507.5972436198276
10875,2024-01-26,Qatar,Switches,17,339,5763,4276.187014812497,1486.8129851875028
10876,2024-10-18,UAE,CCTV,1,209,209,156.20737900393857,52.79262099606143
10877,2024-09-13,Qatar,Switches,5,422,2110,1310.1495769318167,799.8504230681833
10878,2024-01-08,Saudi,Cables,6,334,2004,1480.3350971118944,523.6649028881056
10879,2024-04-22,Oman,CCTV,2,58,116,73.81654391838697,42.18345608161303
10880,2024-12-20,Saudi,Electrical,16,499,7984,4946.911041620851,3037.0889583791486
10881,2024-09-09,UAE,CCTV,5,234,1170,879.1756343264328,290.8243656735672
10882,2024-06-28,Oman,Cables,5,344,1720,1337.9557042829383,382.0442957170617
10883,2024-07-25,Qatar,Electrical,12,184,2208,1641.2990951101183,566.7009048898817
10884,2024-10-29,Qatar,Lighting,3,159,477,363.05170739852747,113.94829260147253
10885,2024-05-06,Qatar,Cables,16,118,1888,1507.0348873739222,380.9651126260778
10886,2024-02-25,Oman,Electrical,6,185,1110,695.9158123322838,414.08418766771615
10887,2024-08-01,Saudi,Switches,15,145,2175,1724.8413603083718,450.1586396916282
10888,2024-01-14,Oman,CCTV,15,168,2520,1815.0036939670117,704.9963060329883
10889,2024-01-28,Oman,Electrical,16,423,6768,5161.61947378222,1606.3805262177802
10890,2024-03-18,UAE,CCTV,13,323,4199,3065.4120786973253,1133.5879213026747
10891,2024-08-03,Oman,Switches,12,407,4884,3487.212912085529,1396.7870879144712
10892,2024-12-30,Qatar,Electrical,10,415,4150,3074.003765038001,1075.996234961999
10893,2024-06-02,Saudi,Lighting,14,387,5418,3597.8322888662683,1820.1677111337317
10894,2024-01-14,Saudi,Cables,2,226,452,354.7541457236689,97.2458542763311
10895,2024-07-05,Saudi,Electrical,3,410,1230,766.3619727257214,463.63802727427856
10896,2024-11-07,Qatar,Switches,9,286,2574,1708.1224535677109,865.8775464322891
10897,2024-01-07,Qatar,Electrical,11,321,3531,2140.6068538301956,1390.3931461698044
10898,2024-01-03,Qatar,CCTV,11,326,3586,2346.192889771777,1239.8071102282229
10899,2024-04-20,Qatar,Electrical,10,187,1870,1203.6116908508852,666.3883091491148
10900,2024-08-25,Qatar,Lighting,14,411,5754,3509.5151944689687,2244.4848055310313
10901,2024-12-28,Oman,Electrical,9,181,1629,1137.6199900018812,491.3800099981188
10902,2024-08-26,Qatar,Cables,10,93,930,645.1663037851434,284.83369621485656
10903,2024-09-30,Qatar,Electrical,9,172,1548,952.8699894310279,595.1300105689721
10904,2024-10-20,Qatar,CCTV,5,185,925,603.4423483105566,321.55765168944345
10905,2024-08-14,Qatar,Electrical,8,416,3328,2631.3312300064067,696.6687699935933
10906,2024-01-15,Saudi,Lighting,11,422,4642,2888.007882195474,1753.992117804526
10907,2024-07-10,Qatar,Switches,1,175,175,115.67565271008138,59.32434728991862
10908,2024-04-28,Oman,Electrical,10,488,4880,2963.0017008917466,1916.9982991082534
10909,2024-01-28,Oman,Electrical,1,324,324,204.0478907300201,119.9521092699799
10910,2024-07-20,Oman,Cables,7,113,791,585.2446224010879,205.7553775989121
10911,2024-02-08,UAE,Lighting,14,345,4830,3252.248139640399,1577.7518603596009
10912,2024-09-29,Saudi,Switches,5,281,1405,970.0335163608329,434.9664836391671
10913,2024-08-18,Qatar,CCTV,17,100,1700,1073.3726543444232,626.6273456555768
10914,2024-03-26,UAE,Electrical,6,186,1116,821.8536865893385,294.1463134106615
10915,2024-05-05,Qatar,Switches,16,207,3312,2485.0079065756463,826.9920934243537
10916,2024-10-26,UAE,CCTV,11,105,1155,734.836883438367,420.16311656163305
10917,2024-01-25,UAE,Lighting,10,130,1300,791.698300541185,508.30169945881505
10918,2024-05-24,Oman,Lighting,15,281,4215,2597.233376222502,1617.766623777498
10919,2024-01-13,Oman,Switches,7,477,3339,2442.175156660175,896.8248433398248
10920,2024-07-30,UAE,CCTV,2,492,984,617.0684865709843,366.9315134290157
10921,2024-01-25,Oman,Lighting,12,448,5376,3756.661530498332,1619.338469501668
10922,2024-03-08,UAE,Switches,19,375,7125,4492.5141815697925,2632.4858184302075
10923,2024-03-07,Saudi,Lighting,12,177,2124,1346.678890877586,777.3211091224141
10924,2024-08-20,Oman,Lighting,16,175,2800,1682.4418818712502,1117.5581181287498
10925,2024-04-18,Oman,Lighting,6,366,2196,1458.506013173004,737.493986826996
10926,2024-05-25,Oman,Cables,3,129,387,239.15030839403937,147.84969160596063
10927,2024-04-20,Saudi,CCTV,2,426,852,578.3310013180085,273.6689986819915
10928,2024-08-15,UAE,Switches,5,406,2030,1460.700429704739,569.299570295261
10929,2024-04-20,Qatar,Switches,11,456,5016,3378.308050161487,1637.6919498385132
10930,2024-02-03,Oman,CCTV,3,382,1146,849.2047097874588,296.7952902125412
10931,2024-04-20,UAE,CCTV,3,224,672,502.85111762448975,169.14888237551025
10932,2024-09-20,Saudi,CCTV,5,194,970,717.1416391479975,252.85836085200253
10933,2024-08-23,Qatar,CCTV,11,490,5390,4243.777217282755,1146.2227827172446
10934,2024-03-23,Oman,Electrical,3,175,525,339.9158990844909,185.0841009155091
10935,2024-02-11,Saudi,Switches,13,231,3003,1915.587545740855,1087.412454259145
10936,2024-04-10,Saudi,Electrical,8,268,2144,1547.8442865869129,596.1557134130871
10937,2024-01-06,Qatar,Lighting,10,485,4850,3487.030699151158,1362.969300848842
10938,2024-06-28,UAE,Lighting,2,327,654,459.12086204466476,194.87913795533524
10939,2024-10-08,Oman,Switches,4,132,528,317.25969702179435,210.74030297820565
10940,2024-11-15,Oman,Lighting,18,472,8496,6041.060800256273,2454.939199743727
10941,2024-08-13,UAE,CCTV,19,190,3610,2839.480197062291,770.5198029377088
10942,2024-11-10,UAE,Electrical,4,383,1532,1021.7146039441812,510.28539605581875
10943,2024-12-30,UAE,CCTV,9,144,1296,1028.401710908609,267.59828909139105
10944,2024-08-16,Qatar,Lighting,16,414,6624,4447.031248601105,2176.9687513988947
10945,2024-10-15,Qatar,Electrical,6,243,1458,915.5815729341956,542.4184270658044
10946,2024-05-29,Oman,CCTV,4,159,636,432.27691437873204,203.72308562126796
10947,2024-10-03,Qatar,Switches,9,101,909,635.3203366895003,273.6796633104997
10948,2024-07-16,Saudi,CCTV,13,152,1976,1434.364334901789,541.6356650982109
10949,2024-03-10,Oman,Lighting,9,150,1350,946.3171037460302,403.68289625396983
10950,2024-04-21,Qatar,Electrical,6,191,1146,810.6159094015052,335.3840905984948
10951,2024-01-04,UAE,Switches,19,250,4750,2872.863686439725,1877.136313560275
10952,2024-12-15,Saudi,Electrical,14,368,5152,3352.5302222756627,1799.4697777243373
10953,2024-11-26,UAE,Switches,15,248,3720,2463.158313506744,1256.841686493256
10954,2024-11-13,Oman,Electrical,3,333,999,796.6202898687135,202.37971013128652
10955,2024-12-15,UAE,Lighting,5,266,1330,876.6210184375509,453.3789815624491
10956,2024-04-04,Qatar,Switches,18,95,1710,1332.6299662979056,377.37003370209436
10957,2024-05-31,Qatar,Cables,14,77,1078,712.5011248366566,365.4988751633434
10958,2024-11-06,Oman,Electrical,16,51,816,505.2852060261182,310.7147939738818
10959,2024-05-16,UAE,Electrical,14,432,6048,3928.318005904118,2119.681994095882
10960,2024-09-03,Oman,CCTV,9,66,594,388.8120121278186,205.1879878721814
10961,2024-08-30,UAE,Switches,15,364,5460,4344.247464526771,1115.7525354732288
10962,2024-01-31,Saudi,Cables,7,485,3395,2494.843932280154,900.1560677198459
10963,2024-02-09,Qatar,Lighting,14,437,6118,4810.804866241814,1307.1951337581859
10964,2024-08-16,Oman,CCTV,6,126,756,579.8512473573691,176.14875264263094
10965,2024-02-05,Saudi,Cables,15,436,6540,4680.806825806952,1859.1931741930484
10966,2024-08-10,Saudi,Switches,8,420,3360,2469.8606850930187,890.1393149069813
10967,2024-01-06,Oman,Cables,2,214,428,310.2860637803803,117.71393621961971
10968,2024-11-17,Oman,Electrical,8,146,1168,856.4390429184014,311.56095708159864
10969,2024-08-07,Saudi,Electrical,1,154,154,100.5550288705201,53.444971129479896
10970,2024-03-15,UAE,CCTV,17,73,1241,845.89665831041,395.10334168959
10971,2024-01-04,Saudi,Switches,19,249,4731,3399.3330809341664,1331.6669190658336
10972,2024-11-30,Oman,Switches,5,84,420,255.017991064692,164.982008935308
10973,2024-05-13,Saudi,Cables,16,51,816,568.3986559087564,247.60134409124362
10974,2024-04-27,UAE,CCTV,7,338,2366,1826.4227848838643,539.5772151161357
10975,2024-04-03,Qatar,Switches,7,381,2667,1862.8289458940149,804.1710541059851
10976,2024-03-02,Qatar,Electrical,18,391,7038,5000.250373719481,2037.749626280519
10977,2024-07-12,Saudi,Cables,18,187,3366,2155.5225271308263,1210.4774728691737
10978,2024-11-30,UAE,Lighting,2,386,772,585.8466123113516,186.15338768864842
10979,2024-07-21,Qatar,Electrical,15,111,1665,1118.506469916497,546.493530083503
10980,2024-01-26,Saudi,CCTV,14,348,4872,3855.2989121104683,1016.7010878895317
10981,2024-06-21,Saudi,Switches,18,246,4428,3536.8338341946837,891.1661658053163
10982,2024-10-26,UAE,Electrical,9,426,3834,3002.7892160624924,831.2107839375076
10983,2024-05-12,Oman,Lighting,14,108,1512,932.866727632402,579.133272367598
10984,2024-11-21,Saudi,Lighting,5,314,1570,1046.6195108257523,523.3804891742477
10985,2024-04-27,Oman,CCTV,11,382,4202,3315.493668540156,886.5063314598442
